"time","od","flu","phi","growth_rate","production_rate","Condition","strain"
0,0.0694,48.5,700.55408487868,0.446602142530166,1092.21355072891,100,"BLRDE3"
0.283888888888889,0.072575,56.75,783.907735182127,0.60133456144563,1756.93755591115,100,"BLRDE3"
0.5675,0.07695,67.5,879.724290734787,0.855844477744623,2570.70141513091,100,"BLRDE3"
0.851388888888889,0.086225,94.5,1101.04999062109,1.00889296469685,3302.17430974343,100,"BLRDE3"
1.135,0.10085,140,1395.79386780493,1.06976177485698,3792.30559226434,100,"BLRDE3"
1.41861111111111,0.123625,204.5,1664.20435890896,1.0971351287702,4109.57733328331,100,"BLRDE3"
1.7025,0.15105,295.25,1965.50241140987,1.00496313915235,4286.63563816797,100,"BLRDE3"
1.98611111111111,0.184,421.25,2305.59495367002,0.8750570168856,4390.15259410655,100,"BLRDE3"
2.26972222222222,0.22395,584.75,2634.84875386939,0.717539017964043,4189.28285741267,100,"BLRDE3"
2.55361111111111,0.27125,788.5,2939.27071073162,0.618998849460174,3969.40868655663,100,"BLRDE3"
2.83722222222222,0.3169,1044.75,3343.31557603193,0.518813007524955,3665.53257751484,100,"BLRDE3"
3.12111111111111,0.36465,1344.75,3745.47391265726,0.441214190482515,3299.40868579194,100,"BLRDE3"
3.40472222222222,0.41485,1668,4087.84036474972,0.34394943159011,2844.36052986413,100,"BLRDE3"
3.68833333333333,0.4649,2005.25,4390.15773654434,0.292929368075717,2453.85989938792,100,"BLRDE3"
3.97222222222222,0.506675,2346.25,4711.59871659026,0.231369111117051,2103.73979025128,100,"BLRDE3"
4.25583333333333,0.54685,2685,4994.98614641664,0.208807214124192,1741.61456384391,100,"BLRDE3"
4.53944444444444,0.5839,2985,5203.07951507071,0.17857730023533,1484.30116613569,100,"BLRDE3"
4.82333333333333,0.613075,3259,5406.45904133551,0.138611837313962,1211.60433307409,100,"BLRDE3"
5.10694444444444,0.64405,3505,5538.61990413425,0.134713569981686,905.237117072478,100,"BLRDE3"
5.39055555555556,0.67,3723.25,5653.31859768956,0.120190456615314,667.618043693964,100,"BLRDE3"
5.67444444444444,0.694275,3903,5718.58376946682,0.119581310101072,421.544109828717,100,"BLRDE3"
5.95805555555556,0.71735,4036.75,5719.4850405915,0.10235321038386,296.821104933656,100,"BLRDE3"
6.24166666666667,0.739275,4138.75,5692.94133080436,0.101048314772763,20.8050537606955,100,"BLRDE3"
6.52555555555556,0.76005,4201.75,5621.57236077171,0.0872938064910409,-213.388558052893,100,"BLRDE3"
6.80916666666667,0.78075,4234.75,5513.66047418751,0.0705488835741264,-349.623131767289,100,"BLRDE3"
7.09277777777778,0.803475,4235.25,5362.09511960673,0.0607828975386323,-487.90075811979,100,"BLRDE3"
7.37666666666667,0.8235,4175.25,5163.53934088432,0.0500489488457162,-786.04707955895,100,"BLRDE3"
7.66027777777778,0.84085,4088.25,4945.51869856662,0.0373646577606543,-793.346752466389,100,"BLRDE3"
7.94416666666667,0.852225,3930.25,4693.34594630372,0.0173848669640764,-904.706100198352,100,"BLRDE3"
8.22777777777778,0.86215,3741.5,4420.58417165347,0.0106212550757017,-981.251289808123,100,"BLRDE3"
8.51138888888889,0.865875,3508.5,4125.53171595082,0.0084953657216443,-982.445108253739,100,"BLRDE3"
8.79527777777778,0.870225,3242,3785.88172604219,0.0113155920163798,-853.676869515008,100,"BLRDE3"
9.07888888888889,0.873125,3015,3501.82805801416,0.0130855244405816,-800.087257738246,100,"BLRDE3"
9.3625,0.876575,2804.75,3236.2484647844,0.00576840398670291,-678.370801856248,100,"BLRDE3"
9.64638888888889,0.8803,2616.5,2998.74610050983,0.0119978758868651,-589.650063026632,100,"BLRDE3"
9.93,0.88355,2451.5,2790.48295642387,0.00198132128874663,-492.167050160003,100,"BLRDE3"
10.2136111111111,0.887175,2307.25,2607.68590188729,0.00615721514204249,-389.322614362766,100,"BLRDE3"
10.4975,0.886925,2203,2481.28975518018,0.000730456083085061,-351.526839443101,100,"BLRDE3"
10.7811111111111,0.891525,2110.25,2358.04666608722,0.0058989212870336,-286.799199680292,100,"BLRDE3"
11.0647222222222,0.89335,2030.5,2257.15440327958,0.00735498440121433,-220.468872073117,100,"BLRDE3"
11.3486111111111,0.894725,1968.25,2178.44437175207,0.00889816333778674,-198.170876762117,100,"BLRDE3"
11.6322222222222,0.898175,1919,2110.74971324514,0.00842855538641759,-168.018465110173,100,"BLRDE3"
11.9161111111111,0.900925,1873.75,2050.19355630075,0.00390784955773557,-152.797627685673,100,"BLRDE3"
12.1997222222222,0.901975,1835,2002.68119214665,0.00370393967923383,-123.265212985625,100,"BLRDE3"
12.4833333333333,0.904025,1798,1955.62319254851,0.0052623117017575,-116.487391443852,100,"BLRDE3"
12.7672222222222,0.9062,1772.5,1919.42465064329,0.00460240746499363,-98.0074554376278,100,"BLRDE3"
13.0508333333333,0.908375,1743,1880.90808848423,0.00155286732359689,-89.6813862311011,100,"BLRDE3"
13.3344444444444,0.909875,1716.25,1847.53863197295,-0.000264632474763422,-90.4483623151068,100,"BLRDE3"
13.6183333333333,0.911675,1692.25,1817.41507788838,0.000698466056101647,-75.6748636649639,100,"BLRDE3"
13.9019444444444,0.911525,1675.25,1797.33287600239,-0.00294845976771865,-82.5502011946182,100,"BLRDE3"
14.1855555555556,0.91255,1657.5,1774.03706099726,-0.00261786527776347,-64.6456598032213,100,"BLRDE3"
14.4694444444444,0.911575,1633.5,1750.06784817081,0.000389201715151411,-55.8387301721886,100,"BLRDE3"
